region,GDP per capita (constant 2015 US$)
Luxembourg,41623.60104
Luxembourg,42500.2549
Luxembourg,42705.33854
Luxembourg,42345.04515
Luxembourg,42788.94856
Luxembourg,44056.25147
Luxembourg,46733.92355
Luxembourg,47945.84837
Luxembourg,52496.6662
Luxembourg,54218.27539
Luxembourg,58381.75426
Luxembourg,63481.58474
Luxembourg,66027.0758
Luxembourg,70779.97291
Luxembourg,71116.94009
Luxembourg,73116.19466
Luxembourg,74883.14185
Luxembourg,74896.09658
Luxembourg,74916.50677
Luxembourg,77993.05853
Luxembourg,82170.23992
Luxembourg,87695.33958
Luxembourg,92527.71181
Luxembourg,94243.70732
Luxembourg,96269.57939
Luxembourg,97597.99692
Luxembourg,100292.5685
Luxembourg,101222.0457
Luxembourg,105614.1799
Luxembourg,112417.8785
Luxembourg,110094.7923
Luxembourg,104574.3499
Luxembourg,106544.0572
Luxembourg,105290.249
Luxembourg,104487.7442
Luxembourg,105338.9561
Luxembourg,105583.937
Luxembourg,105462.0126
Luxembourg,108351.4522
Luxembourg,107142.1276
Luxembourg,106376.7836
Luxembourg,106729.0249
Luxembourg,104128.2421
Luxembourg,107792.189
Macao,22839.96441
Macao,24226.99548
Macao,25294.11843
Macao,24495.57696
Macao,25106.65595
Macao,27561.51328
Macao,28554.26982
Macao,28845.8749
Macao,30001.20233
Macao,30055.28816
Macao,33139.71702
Macao,34094.53006
Macao,34807.04265
Macao,35241.80892
Macao,34429.49071
Macao,33715.7729
Macao,31631.08514
Macao,30395.62622
Macao,31667.70414
Macao,32046.29167
Macao,34083.55454
Macao,36992.45936
Macao,45563.64233
Macao,47923.8945
Macao,52907.04745
Macao,58983.31819
Macao,59403.62257
Macao,58611.45631
Macao,71457.65281
Macao,84818.31992
Macao,90787.1682
Macao,98751.81571
Macao,95001.01003
Macao,73220.26876
Macao,71394.47675
Macao,77056.22465
Macao,80477.27829
Macao,76958.8626
Macao,34561.78447
Macao,40601.01604
Madagascar,818.2841215
Madagascar,813.731921
Madagascar,810.8930314
Madagascar,782.6825228
Madagascar,792.6283205
Madagascar,768.5097629
Madagascar,763.7629371
Madagascar,784.4403653
Madagascar,815.1554111
Madagascar,821.9220337
Madagascar,840.6043141
Madagascar,848.0013903
Madagascar,812.2000814
Madagascar,767.2686673
Madagascar,759.3313036
Madagascar,746.0913332
Madagascar,701.8915359
Madagascar,697.4478032
Madagascar,659.1158348
Madagascar,703.1302246
Madagascar,689.5314149
Madagascar,604.451789
Madagascar,576.4585198
Madagascar,565.5769817
Madagascar,559.7328432
Madagascar,550.6598741
Madagascar,546.0405601
Madagascar,537.1317871
Madagascar,539.756248
Madagascar,545.6848741
Madagascar,546.3712051
Madagascar,496.7608271
Madagascar,487.5728083
Madagascar,482.6417882
Madagascar,467.5009016
Madagascar,460.5071893
Madagascar,455.6971723
Madagascar,457.7743284
Madagascar,460.9821441
Madagascar,467.9191985
Madagascar,474.1390273
Madagascar,487.661108
Madagascar,414.6873411
Madagascar,442.1032346
Madagascar,451.9212314
Madagascar,459.7749877
Madagascar,470.618594
Madagascar,483.1452768
Madagascar,500.7824783
Madagascar,467.1156493
Madagascar,456.7292122
Madagascar,451.1275097
Madagascar,452.2050135
Madagascar,450.4120903
Madagascar,453.3834193
Madagascar,455.6380397
Madagascar,461.7360533
Madagascar,467.6550729
Madagascar,470.4239036
Madagascar,478.9269667
Madagascar,433.8382449
Madagascar,442.1216039
Malawi,180.7337755
Malawi,189.9709951
Malawi,186.6618771
Malawi,179.5991983
Malawi,179.9088759
Malawi,199.4705319
Malawi,220.418209
Malawi,230.6882642
Malawi,220.7198736
Malawi,228.0364077
Malawi,223.5670329
Malawi,253.3977391
Malawi,262.3558781
Malawi,261.3943387
Malawi,272.6239975
Malawi,281.1803306
Malawi,286.6955088
Malawi,291.4962017
Malawi,309.0481265
Malawi,310.843948
Malawi,300.2447444
Malawi,273.3478322
Malawi,269.269036
Malawi,268.4419665
Malawi,272.0142025
Malawi,273.7760689
Malawi,263.3536545
Malawi,255.1755731
Malawi,249.4860754
Malawi,241.263427
Malawi,245.2464883
Malawi,258.739504
Malawi,233.038417
Malawi,252.0899563
Malawi,229.0768292
Malawi,267.9006143
Malawi,281.9889846
Malawi,287.0551359
Malawi,292.1294054
Malawi,294.3924234
Malawi,292.2302928
Malawi,271.1852885
Malawi,269.1096008
Malawi,277.322587
Malawi,284.7375579
Malawi,286.1078616
Malawi,291.2736573
Malawi,310.3142822
Malawi,324.5472816
Malawi,341.5071075
Malawi,354.5801568
Malawi,361.2935942
Malawi,357.8262881
Malawi,366.0145638
Malawi,376.2371637
Malawi,376.2462048
Malawi,375.2537589
Malawi,379.8850969
Malawi,386.0601122
Malawi,396.3168378
Malawi,388.9786361
Malawi,389.3788187
Malaysia,1286.101218
Malaysia,1342.513812
Malaysia,1385.909325
Malaysia,1443.379812
Malaysia,1476.571489
Malaysia,1545.427866
Malaysia,1621.769785
Malaysia,1641.812516
Malaysia,1729.615439
Malaysia,1770.827364
Malaysia,1832.255619
Malaysia,1969.107419
Malaysia,2104.309953
Malaysia,2295.071502
Malaysia,2426.222019
Malaysia,2386.134785
Malaysia,2596.759557
Malaysia,2727.363951
Malaysia,2833.482028
Malaysia,3018.702903
Malaysia,3159.737202
Malaysia,3292.177865
Malaysia,3398.534192
Malaysia,3517.07669
Malaysia,3688.492347
Malaysia,3548.782571
Malaysia,3488.755334
Malaysia,3561.31006
Malaysia,3798.767533
Malaysia,4022.303093
Malaysia,4260.272713
Malaysia,4537.318011
Malaysia,4804.665433
Malaysia,5135.022869
Malaysia,5453.859712
Malaysia,5826.860969
Malaysia,6238.638024
Malaysia,6518.985017
Malaysia,5883.787067
Malaysia,6089.096353
Malaysia,6461.980319
Malaysia,6330.617523
Malaysia,6506.106898
Malaysia,6716.631872
Malaysia,7004.125873
Malaysia,7209.604889
Malaysia,7444.014116
Malaysia,7742.5649
Malaysia,7948.934144
Malaysia,7675.225092
Malaysia,8101.393387
Malaysia,8393.94875
Malaysia,8711.281087
Malaysia,8976.530397
Malaysia,9369.086276
Malaysia,9699.584021
Malaysia,9984.146756
Malaysia,10416.02404
Malaysia,10777.74825
Malaysia,11114.54199
Malaysia,10374.18708
Malaysia,10575.87354
Maldives,5451.61655
Maldives,5754.501115
Maldives,6117.220578
Maldives,6461.463263
Maldives,6754.057663
Maldives,6904.66635
Maldives,6521.179544
Maldives,6876.457555
Maldives,7691.917321
Maldives,8023.511955
Maldives,6859.244084
Maldives,8447.162441
Maldives,8798.622447
Maldives,9297.008535
Maldives,8324.608891
Maldives,8619.765886
Maldives,9036.669523
Maldives,8951.024331
Maldives,9286.703408
Maldives,9584.462846
Maldives,9434.331078
Maldives,9619.974151
Maldives,9916.471905
Maldives,10342.91014
Maldives,10753.14317
Maldives,7013.57
Maldives,9807.577115
Mali,340.2690228
Mali,347.850741
Mali,343.5926661
Mali,359.2371049
Mali,362.9051211
Mali,378.1051908
Mali,366.3637495
Mali,354.5013043
Mali,388.7285683
Mali,433.8780174
Mali,452.928034
Mali,437.6169086
Mali,473.3957798
Mali,443.425964
Mali,440.5388938
Mali,399.3666125
Mali,397.9723642
Mali,388.6191181
Mali,458.461757
Mali,462.5061782
Mali,454.2464589
Mali,479.7109187
Mali,490.8280584
Mali,469.402491
Mali,514.2473804
Mali,487.7206522
Mali,492.8207177
Mali,500.6380573
Mali,494.5902305
Mali,518.4705446
Mali,531.5771835
Mali,557.7643394
Mali,573.5489882
Mali,556.7723922
Mali,623.2663723
Mali,622.7967208
Mali,658.1427166
Mali,646.9280475
Mali,666.7944196
Mali,675.1889472
Mali,676.0800295
Mali,685.4606682
Mali,695.3944842
Mali,708.9304715
Mali,708.4186701
Mali,682.2878419
Mali,677.8611387
Mali,703.2310321
Mali,723.5042025
Mali,741.7976322
Mali,756.4280706
Mali,767.5715929
Mali,779.3266223
Mali,745.8859823
Mali,744.7604248
Malta,3135.271557
Malta,3211.680328
Malta,3401.99844
Malta,3545.98105
Malta,3904.505767
Malta,4634.072695
Malta,5395.133519
Malta,6028.904379
Malta,6632.401382
Malta,7254.28802
Malta,7684.688554
Malta,7881.021238
Malta,7889.992736
Malta,7731.923444
Malta,7803.15786
Malta,7865.493545
Malta,8035.686756
Malta,8308.583869
Malta,8934.033871
Malta,9571.147659
Malta,10074.26439
Malta,10419.91506
Malta,10796.74613
Malta,11168.41724
Malta,11689.71366
Malta,12344.77156
Malta,12727.24267
Malta,13295.31165
Malta,13886.23073
Malta,14455.7006
Malta,17189.56411
Malta,16860.50458
Malta,17164.54342
Malta,17746.81349
Malta,17652.62876
Malta,18133.90866
Malta,18521.55503
Malta,19338.462
Malta,19948.05626
Malta,19573.897
Malta,20557.76496
Malta,20566.26606
Malta,21221.63341
Malta,22071.03161
Malta,23286.10039
Malta,24921.579
Malta,25181.25899
Malta,27177.80038
Malta,27864.20115
Malta,28375.27093
Malta,25444.3393
Malta,27891.12827
Marshall Islands,2399.50684
Marshall Islands,2417.198995
Marshall Islands,2682.937136
Marshall Islands,2677.834762
Marshall Islands,2412.020888
Marshall Islands,2887.988284
Marshall Islands,3038.815326
Marshall Islands,3158.171431
Marshall Islands,3014.961881
Marshall Islands,3024.455194
Marshall Islands,2962.391346
Marshall Islands,3110.340519
Marshall Islands,3234.572164
Marshall Islands,3363.123997
Marshall Islands,3577.472289
Marshall Islands,3156.835733
Marshall Islands,2907.103022
Marshall Islands,2839.57001
Marshall Islands,2769.032582
Marshall Islands,2786.341841
Marshall Islands,2966.201092
Marshall Islands,3072.493394
Marshall Islands,3023.01213
Marshall Islands,3066.405805
Marshall Islands,3126.401899
Marshall Islands,3140.187795
Marshall Islands,3256.917354
Marshall Islands,3020.287647
Marshall Islands,3144.261377
Marshall Islands,3325.715142
Marshall Islands,3343.350135
Marshall Islands,3348.68111
Marshall Islands,3529.437997
Marshall Islands,3554.491362
Marshall Islands,3703.649059
Marshall Islands,3862.829771
Marshall Islands,4091.243351
Marshall Islands,4373.876362
Marshall Islands,4984.647201
Marshall Islands,5041.056826
Marshall Islands,5262.475624
Mauritania,1235.660749
Mauritania,1210.535631
Mauritania,1153.512506
Mauritania,1431.247339
Mauritania,1614.387143
Mauritania,1570.816602
Mauritania,1578.766013
Mauritania,1688.030558
Mauritania,1658.187659
Mauritania,1801.725104
Mauritania,1780.718554
Mauritania,1715.715097
Mauritania,1589.060832
Mauritania,1730.182407
Mauritania,1593.354366
Mauritania,1679.030812
Mauritania,1600.109283
Mauritania,1546.731913
Mauritania,1574.60782
Mauritania,1581.04353
Mauritania,1588.168107
Mauritania,1505.742313
Mauritania,1516.435948
Mauritania,1424.808798
Mauritania,1424.964969
Mauritania,1463.030076
Mauritania,1448.081258
Mauritania,1430.674888
Mauritania,1461.307878
Mauritania,1398.939637
Mauritania,1382.416495
Mauritania,1355.058251
Mauritania,1377.228569
Mauritania,1290.022667
Mauritania,1377.925191
Mauritania,1429.00301
Mauritania,1340.591769
Mauritania,1342.055824
Mauritania,1354.128668
Mauritania,1265.159139
Mauritania,1224.679522
Mauritania,1215.250035
Mauritania,1271.673825
Mauritania,1303.270367
Mauritania,1384.012888
Mauritania,1601.141206
Mauritania,1533.632255
Mauritania,1490.816151
Mauritania,1452.177275
Mauritania,1448.02185
Mauritania,1463.593435
Mauritania,1481.976497
Mauritania,1499.4303
Mauritania,1522.757571
Mauritania,1562.725248
Mauritania,1541.161311
Mauritania,1595.231655
Mauritania,1628.0372
Mauritania,1670.027125
Mauritania,1612.152703
Mauritania,1609.930063
Mauritius,2408.272223
Mauritius,2524.539547
Mauritius,2587.217002
Mauritius,2631.988577
Mauritius,2327.601068
Mauritius,2428.264691
Mauritius,2530.623339
Mauritius,2517.080199
Mauritius,2607.927221
Mauritius,2766.590287
Mauritius,3012.989372
Mauritius,3256.422836
Mauritius,3453.720351
Mauritius,3580.40595
Mauritius,3810.480833
Mauritius,3936.766509
Mauritius,4138.34645
Mauritius,4297.409092
Mauritius,4412.937567
Mauritius,4562.746929
Mauritius,4768.683436
Mauritius,4977.190169
Mauritius,5224.184197
Mauritius,5292.869088
Mauritius,5671.029551
Mauritius,5814.748346
Mauritius,5867.773629
Mauritius,6170.648766
Mauritius,6397.593462
Mauritius,6472.873887
Mauritius,6756.22956
Mauritius,7110.694939
Mauritius,7466.694658
Mauritius,7693.764344
Mauritius,8011.455172
Mauritius,8324.783283
Mauritius,8591.967159
Mauritius,8861.140772
Mauritius,9183.610912
Mauritius,9509.934655
Mauritius,9870.467237
Mauritius,10249.9164
Mauritius,10654.79047
Mauritius,10959.33614
Mauritius,9359.343738
Mauritius,9703.524222
Mexico,3897.083847
Mexico,3963.924712
Mexico,4015.402071
Mexico,4199.909464
Mexico,4546.225035
Mexico,4709.040765
Mexico,4832.992563
Mexico,4950.512741
Mexico,5243.218392
Mexico,5250.593064
Mexico,5416.886798
Mexico,5446.503559
Mexico,5713.501279
Mexico,5974.65151
Mexico,6129.17073
Mexico,6288.451539
Mexico,6375.00072
Mexico,6399.550133
Mexico,6770.338099
Mexico,7218.79438
Mexico,7683.573557
Mexico,8154.539416
Mexico,7948.694393
Mexico,7520.062176
Mexico,7627.422994
Mexico,7650.382695
Mexico,7283.278228
Mexico,7281.754907
Mexico,7250.068486
Mexico,7421.5016
Mexico,7663.619467
Mexico,7830.326315
Mexico,7951.014831
Mexico,7950.516268
Mexico,8185.967297
Mexico,7529.848273
Mexico,7897.918606
Mexico,8294.094573
Mexico,8576.586319
Mexico,8669.349365
Mexico,8954.804373
Mexico,8782.127396
Mexico,8646.162683
Mexico,8641.721583
Mexico,8849.510636
Mexico,8925.236669
Mexico,9200.402581
Mexico,9288.162478
Mexico,9276.054837
Mexico,8677.758293
Mexico,9001.686162
Mexico,9199.146032
Mexico,9401.977909
Mexico,9404.59628
Mexico,9553.266081
Mexico,9753.380048
Mexico,9897.150062
Mexico,9997.686914
Mexico,10120.36354
Mexico,10013.70319
Mexico,9147.053505
Mexico,9525.409684
"Micronesia, Federated States of",2413.417838
"Micronesia, Federated States of",2377.976171
"Micronesia, Federated States of",2383.597208
"Micronesia, Federated States of",2421.52586
"Micronesia, Federated States of",2466.076345
"Micronesia, Federated States of",2601.123567
"Micronesia, Federated States of",2640.538206
"Micronesia, Federated States of",2771.012726
"Micronesia, Federated States of",2684.94359
"Micronesia, Federated States of",2834.630123
"Micronesia, Federated States of",2733.100628
"Micronesia, Federated States of",2559.409442
"Micronesia, Federated States of",2625.915211
"Micronesia, Federated States of",2658.8326
"Micronesia, Federated States of",2783.116177
"Micronesia, Federated States of",2837.372548
"Micronesia, Federated States of",2851.772051
"Micronesia, Federated States of",2901.44992
"Micronesia, Federated States of",2821.341879
"Micronesia, Federated States of",2891.873288
"Micronesia, Federated States of",2906.269003
"Micronesia, Federated States of",2872.934132
"Micronesia, Federated States of",2825.095854
"Micronesia, Federated States of",2878.111386
"Micronesia, Federated States of",2950.798726
"Micronesia, Federated States of",3036.448494
"Micronesia, Federated States of",2970.265188
"Micronesia, Federated States of",2851.035434
"Micronesia, Federated States of",2774.694714
"Micronesia, Federated States of",2891.322103
"Micronesia, Federated States of",2905.061452
"Micronesia, Federated States of",2969.339334
"Micronesia, Federated States of",2962.238581
"Micronesia, Federated States of",2984.930124
"Micronesia, Federated States of",2913.218373
"Micronesia, Federated States of",2794.786416
"Moldova, Republic of",1501.793116
"Moldova, Republic of",1416.364848
"Moldova, Republic of",1445.027643
"Moldova, Republic of",1351.036836
"Moldova, Republic of",1307.581907
"Moldova, Republic of",1337.860085
"Moldova, Republic of",1422.647405
"Moldova, Republic of",1537.169557
"Moldova, Republic of",1643.243655
"Moldova, Republic of",1769.216143
"Moldova, Republic of",1906.540687
"Moldova, Republic of",2003.61541
"Moldova, Republic of",2068.511448
"Moldova, Republic of",2234.103897
"Moldova, Republic of",2102.710936
"Moldova, Republic of",2254.252778
"Moldova, Republic of",2386.788982
"Moldova, Republic of",2373.024349
"Moldova, Republic of",2588.330641
"Moldova, Republic of",2719.395057
"Moldova, Republic of",2731.065584
"Moldova, Republic of",2884.832064
"Moldova, Republic of",3072.766422
"Moldova, Republic of",3261.74934
"Moldova, Republic of",3436.449104
"Moldova, Republic of",3217.973991
"Moldova, Republic of",3694.65203
Monaco,72743.58322
Monaco,75489.12931
Monaco,78112.54716
Monaco,82525.6002
Monaco,85672.22557
Monaco,83968.08643
Monaco,86406.34527
Monaco,88303.64014
Monaco,90719.63057
Monaco,92942.27651
Monaco,93664.07801
Monaco,93807.3794
Monaco,95082.0042
Monaco,94801.66774
Monaco,94779.78095
Monaco,95060.72919
Monaco,96176.69377
Monaco,97467.0105
Monaco,100916.0235
Monaco,104153.2468
Monaco,106021.7419
Monaco,106274.5452
Monaco,106922.3241
Monaco,105159.7044
Monaco,106702.0402
Monaco,108168.5012
Monaco,108552.7668
Monaco,110116.9241
Monaco,113121.8106
Monaco,116188.0892
Monaco,120467.2739
Monaco,123182.4581
Monaco,124669.7924
Monaco,126298.6075
Monaco,129739.9729
Monaco,132589.8262
Monaco,140854.97
Monaco,162130.9822
Monaco,163012.352
Monaco,142186.6281
Monaco,141772.7308
Monaco,148269.1754
Monaco,146511.2986
Monaco,157254.0285
Monaco,165361.7757
Monaco,170337.9244
Monaco,174738.8844
Monaco,168744.2453
Monaco,178867.5367
Monaco,191193.7137
Monaco,166909.9683
Monaco,204190.1631
Mongolia,1428.456332
Mongolia,1510.639755
Mongolia,1560.262674
Mongolia,1612.324257
Mongolia,1661.736062
Mongolia,1771.236618
Mongolia,1785.73098
Mongolia,1829.63757
Mongolia,1863.793806
Mongolia,1770.541015
Mongolia,1588.222599
Mongolia,1417.741999
Mongolia,1352.368172
Mongolia,1362.509053
Mongolia,1431.460899
Mongolia,1446.878283
Mongolia,1487.645554
Mongolia,1522.389769
Mongolia,1554.051946
Mongolia,1557.438414
Mongolia,1589.403691
Mongolia,1649.938797
Mongolia,1750.190428
Mongolia,1919.757121
Mongolia,2041.86846
Mongolia,2197.694746
Mongolia,2400.225053
Mongolia,2585.824735
Mongolia,2521.594486
Mongolia,2646.561632
Mongolia,3057.317204
Mongolia,3374.438327
Mongolia,3697.601278
Mongolia,3909.913254
Mongolia,3919.351148
Mongolia,3892.652139
Mongolia,4023.785556
Mongolia,4242.300151
Mongolia,4385.111603
Mongolia,4106.602615
Mongolia,4107.183652
Montenegro,4488.774704
Montenegro,4723.122422
Montenegro,4290.877806
Montenegro,4431.580803
Montenegro,4462.330097
Montenegro,4529.103205
Montenegro,4623.055547
Montenegro,4819.126472
Montenegro,5013.173652
Montenegro,5435.862096
Montenegro,5798.039241
Montenegro,6205.793706
Montenegro,5833.633654
Montenegro,5982.172735
Montenegro,6168.821009
Montenegro,5995.747842
Montenegro,6202.479176
Montenegro,6306.990571
Montenegro,6517.163752
Montenegro,6707.820641
Montenegro,7023.402642
Montenegro,7381.77488
Montenegro,7684.149869
Montenegro,6515.507889
Montenegro,7350.454745
Morocco,728.7171021
Morocco,780.5159912
Morocco,835.0033569
Morocco,881.0847168
Morocco,898.4161377
Morocco,924.2954712
Morocco,923.1708374
Morocco,932.5189209
Morocco,960.8239136
Morocco,1008.884644
Morocco,1091.071167
Morocco,1127.88269
Morocco,1123.165771
Morocco,1146.374756
Morocco,1156.738647
Morocco,1106.439697
Morocco,1174.033447
Morocco,1159.952515
Morocco,1204.31543
Morocco,1246.952759
Morocco,1333.211792
Morocco,1302.740967
Morocco,1430.213013
Morocco,1444.71814
Morocco,1468.142944
Morocco,1547.632202
Morocco,1490.41333
Morocco,1455.965942
Morocco,1585.723389
Morocco,1477.32251
Morocco,1635.015991
Morocco,1585.593872
Morocco,1675.671631
Morocco,1670.090698
Morocco,1678.979126
Morocco,1777.879395
Morocco,1809.508545
Morocco,1893.500732
Morocco,1959.115234
Morocco,1996.452271
Morocco,2119.056396
Morocco,2165.124268
Morocco,2263.502197
Morocco,2328.813477
Morocco,2385.512207
Morocco,2476.391113
Morocco,2515.82373
Morocco,2593.995605
Morocco,3047.145996
Morocco,3139.243652
Morocco,3116.578369
Morocco,3234.767578
Morocco,3296.210449
Morocco,3355.629639
Morocco,3081.382813
Morocco,3290.620361
Mozambique,246.8534646
Mozambique,254.1541186
Mozambique,231.4124617
Mozambique,190.8866346
Mozambique,174.7030181
Mozambique,172.9176923
Mozambique,165.9342661
Mozambique,189.519248
Mozambique,205.1867612
Mozambique,216.3394063
Mozambique,214.9574724
Mozambique,221.2588484
Mozambique,203.8633785
Mozambique,219.2900933
Mozambique,222.5476648
Mozambique,217.6248442
Mozambique,234.7090168
Mozambique,254.2422463
Mozambique,272.8612693
Mozambique,297.4920529
Mozambique,293.7086684
Mozambique,321.0383931
Mozambique,341.9659011
Mozambique,356.1196961
Mozambique,374.4052978
Mozambique,389.0800185
Mozambique,415.9957817
Mozambique,436.6837969
Mozambique,456.517416
Mozambique,472.574353
Mozambique,489.40667
Mozambique,510.5144038
Mozambique,531.3090175
Mozambique,551.1102525
Mozambique,573.9955792
Mozambique,594.2265335
Mozambique,597.9445939
Mozambique,601.3616675
Mozambique,604.0071745
Mozambique,600.4039411
Mozambique,576.0178512
Mozambique,573.1126633
Myanmar,145.0942584
Burma,145.0942584
Myanmar,145.1607794
Burma,145.1607794
Myanmar,154.4733526
Burma,154.4733526
Myanmar,155.7640751
Burma,155.7640751
Myanmar,155.5120688
Burma,155.5120688
Myanmar,155.7977531
Burma,155.7977531
Myanmar,144.0314311
Burma,144.0314311
Myanmar,144.6194689
Burma,144.6194689
Myanmar,151.7731796
Burma,151.7731796
Myanmar,154.4517382
Burma,154.4517382
Myanmar,157.8215146
Burma,157.8215146
Myanmar,159.3395961
Burma,159.3395961
Myanmar,157.1011471
Burma,157.1011471
Myanmar,157.3484094
Burma,157.3484094
Myanmar,161.5773504
Burma,161.5773504
Myanmar,166.5979898
Burma,166.5979898
Myanmar,173.1856027
Burma,173.1856027
Myanmar,180.3906632
Burma,180.3906632
Myanmar,187.222635
Burma,187.222635
Myanmar,195.7471489
Burma,195.7471489
Myanmar,205.7176586
Burma,205.7176586
Myanmar,214.0267742
Burma,214.0267742
Myanmar,220.3636529
Burma,220.3636529
Myanmar,225.9576751
Burma,225.9576751
Myanmar,230.1057366
Burma,230.1057366
Myanmar,227.8354995
Burma,227.8354995
Myanmar,218.2471355
Burma,218.2471355
Myanmar,198.3567648
Burma,198.3567648
Myanmar,186.8779586
Burma,186.8779586
Myanmar,190.0122341
Burma,190.0122341
Myanmar,189.2822073
Burma,189.2822073
Myanmar,195.1050963
Burma,195.1050963
Myanmar,207.4886057
Burma,207.4886057
Myanmar,218.6838693
Burma,218.6838693
Myanmar,231.4675269
Burma,231.4675269
Myanmar,243.8564877
Burma,243.8564877
Myanmar,255.346315
Burma,255.346315
Myanmar,266.7579414
Burma,266.7579414
Myanmar,285.9979667
Burma,285.9979667
Myanmar,318.0069254
Burma,318.0069254
Myanmar,353.9515696
Burma,353.9515696
Myanmar,391.4158182
Burma,391.4158182
Myanmar,438.0611973
Burma,438.0611973
Myanmar,493.6975708
Burma,493.6975708
Myanmar,556.1421301
Burma,556.1421301
Myanmar,625.3799735
Burma,625.3799735
Myanmar,698.3655354
Burma,698.3655354
Myanmar,771.186089
Burma,771.186089
Myanmar,846.4911093
Burma,846.4911093
Myanmar,924.6497386
Burma,924.6497386
Myanmar,986.1270776
Burma,986.1270776
Myanmar,1041.22587
Burma,1041.22587
Myanmar,1113.927401
Burma,1113.927401
Myanmar,1195.257259
Burma,1195.257259
Myanmar,1224.562343
Burma,1224.562343
Myanmar,1342.586509
Burma,1342.586509
Myanmar,1409.033723
Burma,1409.033723
Myanmar,1488.530519
Burma,1488.530519
Myanmar,1577.802711
Burma,1577.802711
Myanmar,1616.208498
Burma,1616.208498
Myanmar,1317.453014
Burma,1317.453014
Nauru,3289.191634
Nauru,3194.774232
Nauru,3502.431083
Nauru,2708.980758
Nauru,3318.73431
Nauru,3623.975431
Nauru,4023.493863
Nauru,4407.766286
Nauru,4832.979299
Nauru,6164.892561
Nauru,7626.994179
Nauru,7736.223636
Nauru,7835.971533
Nauru,7230.733722
Nauru,7515.934789
Nauru,7387.076032
Nauru,7360.951801
Nauru,7354.318061
Nepal,325.7303482
Nepal,325.6306777
Nepal,325.397651
Nepal,325.0453525
Nepal,342.5371927
Nepal,331.4826216
Nepal,347.4820592
Nepal,334.8578312
Nepal,329.9429695
Nepal,337.3022115
Nepal,338.534752
Nepal,327.3246122
Nepal,330.3576791
Nepal,321.7880354
Nepal,334.878121
Nepal,332.4546615
Nepal,339.6342575
Nepal,342.1935906
Nepal,349.1509752
Nepal,349.2174844
Nepal,333.204965
Nepal,352.6515949
Nepal,357.5319063
Nepal,338.7321074
Nepal,362.8351475
Nepal,376.3712027
Nepal,384.8585515
Nepal,383.0706528
Nepal,403.8602457
Nepal,412.007249
Nepal,420.7430176
Nepal,436.1040607
Nepal,441.4820736
Nepal,446.2934157
Nepal,471.2741491
Nepal,476.4530765
Nepal,491.3026529
Nepal,505.774284
Nepal,511.0528439
Nepal,523.8824818
Nepal,546.9314921
Nepal,564.0752891
Nepal,556.3680961
Nepal,570.4194355
Nepal,589.7574719
Nepal,603.7487003
Nepal,618.5591417
Nepal,634.999928
Nepal,669.5563788
Nepal,696.1425978
Nepal,726.0551022
Nepal,748.0124535
Nepal,781.1036824
Nepal,807.1367442
Nepal,853.1478426
Nepal,882.3074488
Nepal,878.1501748
Nepal,946.0423277
Nepal,1006.606664
Nepal,1061.486019
Nepal,1018.107665
Nepal,1037.092122
Netherlands,14276.87006
Netherlands,14131.96018
Netherlands,14885.5239
Netherlands,15218.45819
Netherlands,16258.80237
Netherlands,17423.25487
Netherlands,17668.72595
Netherlands,18392.04368
Netherlands,19369.88824
Netherlands,20377.92376
Netherlands,21362.84766
Netherlands,22021.64764
Netherlands,22570.48065
Netherlands,23603.18148
Netherlands,24224.24382
Netherlands,24009.75801
Netherlands,24883.60383
Netherlands,25359.53659
Netherlands,25883.5491
Netherlands,26223.24617
Netherlands,26365.67196
Netherlands,25980.21822
Netherlands,25540.47962
Netherlands,25970.48388
Netherlands,26659.58574
Netherlands,27220.21944
Netherlands,27823.99967
Netherlands,28181.95965
Netherlands,28964.02127
Netherlands,30063.37077
Netherlands,31106.05196
Netherlands,31614.65289
Netherlands,31911.83537
Netherlands,32088.7066
Netherlands,32840.2781
Netherlands,33696.74383
Netherlands,34715.16163
Netherlands,36032.04025
Netherlands,37480.70945
Netherlands,39106.38816
Netherlands,40456.94224
Netherlands,41087.04217
Netherlands,40914.3255
Netherlands,40785.12222
Netherlands,41450.40427
Netherlands,42201.77541
Netherlands,43592.30274
Netherlands,45138.67844
Netherlands,45939.1482
Netherlands,44027.60256
Netherlands,44390.50441
Netherlands,44869.31294
Netherlands,44242.97353
Netherlands,44055.30426
Netherlands,44521.89454
Netherlands,45193.40322
Netherlands,45938.78504
Netherlands,46997.34545
Netherlands,47826.81912
Netherlands,48443.73205
Netherlands,46303.21886
Netherlands,48301.52896
New Caledonia,32428.58249
New Zealand,22485.12347
New Zealand,22549.44714
New Zealand,23134.06305
New Zealand,23401.73255
New Zealand,24397.24933
New Zealand,24380.64388
New Zealand,24891.25102
New Zealand,25859.663
New Zealand,26115.55437
New Zealand,26828.69822
New Zealand,26856.64376
New Zealand,26688.16904
New Zealand,26603.18359
New Zealand,26399.02891
New Zealand,24876.22912
New Zealand,24887.86172
New Zealand,26178.3906
New Zealand,27154.99791
New Zealand,28023.99071
New Zealand,28581.25224
New Zealand,28786.84496
New Zealand,28760.08525
New Zealand,30168.88497
New Zealand,30863.45712
New Zealand,31745.04692
New Zealand,32656.74281
New Zealand,33475.40392
New Zealand,34310.16222
New Zealand,35051.6108
New Zealand,35624.55407
